jplgroup,Lines,url,rfl,rflhdr
2019_07_09_c00,ang20190709t195734,https://avng.jpl.nasa.gov/avng/y19_data/ang20190709t195734.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t195734_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t195734_rfl.hdr
2019_07_09_c00,ang20190709t200636,https://avng.jpl.nasa.gov/avng/y19_data/ang20190709t200636.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t200636_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t200636_rfl.hdr
2019_07_09_c00,ang20190709t201645,https://avng.jpl.nasa.gov/avng/y19_data/ang20190709t201645.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t201645_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t201645_rfl.hdr
2019_07_09_c01,ang20190709t202721,https://avng.jpl.nasa.gov/avng/y19_data/ang20190709t202721.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t202721_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t202721_rfl.hdr
2019_07_09_c01,ang20190709t203755,https://avng.jpl.nasa.gov/avng/y19_data/ang20190709t203755.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t203755_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t203755_rfl.hdr
2019_07_09_c01,ang20190709t205007,https://avng.jpl.nasa.gov/avng/y19_data/ang20190709t205007.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t205007_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t205007_rfl.hdr
2019_07_09_c01,ang20190709t205928,https://avng.jpl.nasa.gov/avng/y19_data/ang20190709t205928.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t205928_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t205928_rfl.hdr
2019_07_09_c01,ang20190709t213747,https://avng.jpl.nasa.gov/avng/y19_data/ang20190709t213747.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t213747_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190709t213747_rfl.hdr
2019_07_10_c00,ang20190710t003005,https://avng.jpl.nasa.gov/avng/y19_data/ang20190710t003005.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t003005_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t003005_rfl.hdr
2019_07_10_c00,ang20190710t003915,https://avng.jpl.nasa.gov/avng/y19_data/ang20190710t003915.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t003915_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t003915_rfl.hdr
2019_07_10_c00,ang20190710t004802,https://avng.jpl.nasa.gov/avng/y19_data/ang20190710t004802.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t004802_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t004802_rfl.hdr
2019_07_10_c00,ang20190710t005719,https://avng.jpl.nasa.gov/avng/y19_data/ang20190710t005719.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t005719_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t005719_rfl.hdr
2019_07_10_c00,ang20190710t010938,https://avng.jpl.nasa.gov/avng/y19_data/ang20190710t010938.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t010938_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t010938_rfl.hdr
2019_07_10_c01,ang20190710t012039,https://avng.jpl.nasa.gov/avng/y19_data/ang20190710t012039.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t012039_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t012039_rfl.hdr
2019_07_10_c01,ang20190710t013115,https://avng.jpl.nasa.gov/avng/y19_data/ang20190710t013115.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t013115_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t013115_rfl.hdr
2019_07_10_c01,ang20190710t014346,https://avng.jpl.nasa.gov/avng/y19_data/ang20190710t014346.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t014346_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t014346_rfl.hdr
2019_07_10_c01,ang20190710t015246,https://avng.jpl.nasa.gov/avng/y19_data/ang20190710t015246.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t015246_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t015246_rfl.hdr
2019_07_10_c01,ang20190710t021538,https://avng.jpl.nasa.gov/avng/y19_data/ang20190710t021538.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t021538_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190710t021538_rfl.hdr
2019_07_12_c00,ang20190712t211107,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t211107.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t211107_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t211107_rfl.hdr
2019_07_12_c00,ang20190712t211646,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t211646.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t211646_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t211646_rfl.hdr
2019_07_12_c00,ang20190712t212208,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t212208.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t212208_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t212208_rfl.hdr
2019_07_12_c00,ang20190712t212749,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t212749.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t212749_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t212749_rfl.hdr
2019_07_12_c00,ang20190712t213356,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t213356.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t213356_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t213356_rfl.hdr
2019_07_12_c00,ang20190712t213935,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t213935.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t213935_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t213935_rfl.hdr
2019_07_12_c00,ang20190712t214601,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t214601.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t214601_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t214601_rfl.hdr
2019_07_12_c00,ang20190712t215039,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t215039.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t215039_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t215039_rfl.hdr
2019_07_12_c00,ang20190712t221928,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t221928.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t221928_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t221928_rfl.hdr
2019_07_12_c00,ang20190712t223019,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t223019.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t223019_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t223019_rfl.hdr
2019_07_12_c00,ang20190712t224105,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t224105.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t224105_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t224105_rfl.hdr
2019_07_12_c00,ang20190712t230321,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t230321.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t230321_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t230321_rfl.hdr
2019_07_12_c00,ang20190712t231624,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t231624.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t231624_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t231624_rfl.hdr
2019_07_12_c00,ang20190712t232437,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t232437.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t232437_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t232437_rfl.hdr
2019_07_12_c00,ang20190712t233049,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t233049.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t233049_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t233049_rfl.hdr
2019_07_12_c00,ang20190712t233644,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t233644.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t233644_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t233644_rfl.hdr
2019_07_12_c00,ang20190712t234240,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t234240.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t234240_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t234240_rfl.hdr
2019_07_12_c00,ang20190712t234843,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t234843.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t234843_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t234843_rfl.hdr
2019_07_12_c01,ang20190712t215625,https://avng.jpl.nasa.gov/avng/y19_data/ang20190712t215625.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t215625_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190712t215625_rfl.hdr
2019_07_13_c00,ang20190713t002123,https://avng.jpl.nasa.gov/avng/y19_data/ang20190713t002123.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t002123_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t002123_rfl.hdr
2019_07_13_c01,ang20190713t015946,https://avng.jpl.nasa.gov/avng/y19_data/ang20190713t015946.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t015946_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t015946_rfl.hdr
2019_07_13_c01,ang20190713t020943,https://avng.jpl.nasa.gov/avng/y19_data/ang20190713t020943.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t020943_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t020943_rfl.hdr
2019_07_13_c02,ang20190713t023324,https://avng.jpl.nasa.gov/avng/y19_data/ang20190713t023324.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t023324_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t023324_rfl.hdr
2019_07_13_c02,ang20190713t024201,https://avng.jpl.nasa.gov/avng/y19_data/ang20190713t024201.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t024201_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t024201_rfl.hdr
2019_07_13_c02,ang20190713t024938,https://avng.jpl.nasa.gov/avng/y19_data/ang20190713t024938.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t024938_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t024938_rfl.hdr
2019_07_13_c02,ang20190713t025848,https://avng.jpl.nasa.gov/avng/y19_data/ang20190713t025848.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t025848_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t025848_rfl.hdr
2019_07_13_c02,ang20190713t030616,https://avng.jpl.nasa.gov/avng/y19_data/ang20190713t030616.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t030616_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190713t030616_rfl.hdr
2019_07_14_c00,ang20190714t163412,https://avng.jpl.nasa.gov/avng/y19_data/ang20190714t163412.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t163412_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t163412_rfl.hdr
2019_07_14_c00,ang20190714t165331,https://avng.jpl.nasa.gov/avng/y19_data/ang20190714t165331.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t165331_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t165331_rfl.hdr
2019_07_14_c01,ang20190714t170041,https://avng.jpl.nasa.gov/avng/y19_data/ang20190714t170041.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t170041_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t170041_rfl.hdr
2019_07_14_c02,ang20190714t174302,https://avng.jpl.nasa.gov/avng/y19_data/ang20190714t174302.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t174302_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t174302_rfl.hdr
2019_07_14_c02,ang20190714t175923,https://avng.jpl.nasa.gov/avng/y19_data/ang20190714t175923.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t175923_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t175923_rfl.hdr
2019_07_14_c02,ang20190714t181459,https://avng.jpl.nasa.gov/avng/y19_data/ang20190714t181459.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t181459_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t181459_rfl.hdr
2019_07_14_c02,ang20190714t182528,https://avng.jpl.nasa.gov/avng/y19_data/ang20190714t182528.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t182528_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t182528_rfl.hdr
2019_07_14_c02,ang20190714t183616,https://avng.jpl.nasa.gov/avng/y19_data/ang20190714t183616.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t183616_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t183616_rfl.hdr
2019_07_14_c02,ang20190714t194527,https://avng.jpl.nasa.gov/avng/y19_data/ang20190714t194527.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t194527_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t194527_rfl.hdr
2019_07_14_c02,ang20190714t195705,https://avng.jpl.nasa.gov/avng/y19_data/ang20190714t195705.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t195705_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t195705_rfl.hdr
2019_07_14_c03,ang20190714t190354,https://avng.jpl.nasa.gov/avng/y19_data/ang20190714t190354.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t190354_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t190354_rfl.hdr
2019_07_14_c03,ang20190714t191232,https://avng.jpl.nasa.gov/avng/y19_data/ang20190714t191232.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t191232_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t191232_rfl.hdr
2019_07_14_c03,ang20190714t192130,https://avng.jpl.nasa.gov/avng/y19_data/ang20190714t192130.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t192130_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190714t192130_rfl.hdr
2019_07_15_c00,ang20190715t172845,https://avng.jpl.nasa.gov/avng/y19_data/ang20190715t172845.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t172845_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t172845_rfl.hdr
2019_07_15_c00,ang20190715t174825,https://avng.jpl.nasa.gov/avng/y19_data/ang20190715t174825.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t174825_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t174825_rfl.hdr
2019_07_15_c00,ang20190715t180405,https://avng.jpl.nasa.gov/avng/y19_data/ang20190715t180405.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t180405_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t180405_rfl.hdr
2019_07_15_c00,ang20190715t181946,https://avng.jpl.nasa.gov/avng/y19_data/ang20190715t181946.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t181946_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t181946_rfl.hdr
2019_07_15_c00,ang20190715t183539,https://avng.jpl.nasa.gov/avng/y19_data/ang20190715t183539.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t183539_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t183539_rfl.hdr
2019_07_15_c00,ang20190715t185057,https://avng.jpl.nasa.gov/avng/y19_data/ang20190715t185057.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t185057_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t185057_rfl.hdr
2019_07_15_c00,ang20190715t190704,https://avng.jpl.nasa.gov/avng/y19_data/ang20190715t190704.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t190704_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t190704_rfl.hdr
2019_07_15_c00,ang20190715t192202,https://avng.jpl.nasa.gov/avng/y19_data/ang20190715t192202.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t192202_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190715t192202_rfl.hdr
2019_07_16_c00,ang20190716t160011,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t160011.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t160011_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t160011_rfl.hdr
2019_07_16_c00,ang20190716t161629,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t161629.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t161629_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t161629_rfl.hdr
2019_07_16_c00,ang20190716t163352,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t163352.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t163352_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t163352_rfl.hdr
2019_07_16_c00,ang20190716t164941,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t164941.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t164941_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t164941_rfl.hdr
2019_07_16_c00,ang20190716t170505,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t170505.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t170505_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t170505_rfl.hdr
2019_07_16_c00,ang20190716t172106,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t172106.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t172106_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t172106_rfl.hdr
2019_07_16_c00,ang20190716t173655,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t173655.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t173655_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t173655_rfl.hdr
2019_07_16_c00,ang20190716t175243,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t175243.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t175243_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t175243_rfl.hdr
2019_07_16_c00,ang20190716t180912,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t180912.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t180912_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t180912_rfl.hdr
2019_07_16_c00,ang20190716t182617,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t182617.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t182617_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t182617_rfl.hdr
2019_07_16_c00,ang20190716t184314,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t184314.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t184314_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t184314_rfl.hdr
2019_07_16_c01,ang20190716t214034,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t214034.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t214034_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t214034_rfl.hdr
2019_07_16_c01,ang20190716t214732,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t214732.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t214732_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t214732_rfl.hdr
2019_07_16_c01,ang20190716t215407,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t215407.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t215407_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t215407_rfl.hdr
2019_07_16_c01,ang20190716t220100,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t220100.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t220100_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t220100_rfl.hdr
2019_07_16_c01,ang20190716t220916,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t220916.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t220916_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t220916_rfl.hdr
2019_07_16_c01,ang20190716t221758,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t221758.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t221758_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t221758_rfl.hdr
2019_07_16_c01,ang20190716t222911,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t222911.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t222911_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t222911_rfl.hdr
2019_07_16_c01,ang20190716t223654,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t223654.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t223654_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t223654_rfl.hdr
2019_07_16_c01,ang20190716t224422,https://avng.jpl.nasa.gov/avng/y19_data/ang20190716t224422.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t224422_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190716t224422_rfl.hdr
2019_07_18_c00,ang20190718t153158,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t153158.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t153158_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t153158_rfl.hdr
2019_07_18_c00,ang20190718t154834,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t154834.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t154834_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t154834_rfl.hdr
2019_07_18_c00,ang20190718t160729,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t160729.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t160729_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t160729_rfl.hdr
2019_07_18_c00,ang20190718t161449,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t161449.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t161449_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t161449_rfl.hdr
2019_07_18_c01,ang20190718t170508,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t170508.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t170508_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t170508_rfl.hdr
2019_07_18_c01,ang20190718t172745,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t172745.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t172745_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t172745_rfl.hdr
2019_07_18_c02,ang20190718t173942,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t173942.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t173942_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t173942_rfl.hdr
2019_07_18_c02,ang20190718t183025,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t183025.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t183025_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t183025_rfl.hdr
